# 2theta_deg intensity
9.8267037243 3.7034372749575805e-07
9.8333296276 3.6846202766590332e-07
9.8399555309 3.7225586703625721e-07
9.8465814341 3.6986589177206289e-07
9.8532073374 3.6669976378684518e-07
9.8598332407 3.6621731650987541e-07
9.8664591440 3.5966151828466377e-07
9.8730850472 3.5743598184250136e-07
9.8797109505 3.5714266744021750e-07
9.8863368538 3.5518356445660687e-07
9.8929627571 3.5388923253247511e-07
9.8995886604 3.6122665731256041e-07
9.9062145636 3.5950897790937845e-07
9.9128404669 3.5912042438739508e-07
9.9194663702 3.5832430757955366e-07
9.9260922735 3.5901069101132759e-07
9.9327181768 3.5213658855246426e-07
9.9393440800 3.5640127733590231e-07
9.9459699833 3.6005103406467487e-07
9.9525958866 3.5782712563960032e-07
9.9592217899 3.6467150695729420e-07
9.9658476932 3.6310225196106992e-07
9.9724735964 3.6923698602317425e-07
9.9790994997 3.6537495846266965e-07
9.9857254030 3.7241311635117781e-07
9.9923513063 3.7491246271303964e-07
9.9989772096 3.9687704006209768e-07
10.0056031128 4.0264435626221269e-07
10.0122290161 4.2283876804801065e-07
10.0188549194 4.4570655219531079e-07
10.0254808227 4.9239842055395153e-07
10.0321067260 5.5458926469596406e-07
10.0387326292 6.3118703487279944e-07
10.0453585325 7.6023349667676683e-07
10.0519844358 9.4389866195697114e-07
10.0586103391 1.1423685641514454e-06
10.0652362424 1.4507410545219271e-06
10.0718621456 1.7725002592590991e-06
10.0784880489 2.1924347116469026e-06
10.0851139522 2.6374179134974095e-06
10.0917398555 3.0638401885129656e-06
10.0983657588 3.5073561189227458e-06
10.1049916620 3.8936609498847634e-06
10.1116175653 4.1463327303691094e-06
10.1182434686 4.1566102052586735e-06
10.1248693719 4.2269512117521251e-06
10.1314952752 4.2291844492864809e-06
10.1381211784 3.8856992770705110e-06
10.1447470817 3.5305285748961304e-06
10.1513729850 3.1697658062156622e-06
10.1579988883 2.7722755739568935e-06
10.1646247916 2.3219300934296557e-06
10.1712506948 1.9294532613296564e-06
10.1778765981 1.5949068194039744e-06
10.1845025014 1.3016217465439593e-06
10.1911284047 1.0251506358309066e-06
10.1977543079 8.4526070008463102e-07
10.2043802112 7.0640317142051405e-07
10.2110061145 6.1484798681044105e-07
10.2176320178 5.4319817370147519e-07
10.2242579211 4.9204504483161751e-07
10.2308838243 4.5305275107165245e-07
10.2375097276 4.2401571576848973e-07
10.2441356309 3.9660046605814271e-07
10.2507615342 3.8656352222923380e-07
10.2573874375 3.7222158492328996e-07
10.2640133407 3.6234668696495942e-07
10.2706392440 3.5075275373105473e-07
10.2772651473 3.4119303902423246e-07
10.2838910506 3.3953801805894247e-07
10.2905169539 3.3119992118838604e-07
10.2971428571 3.2101617422355872e-07
10.3037687604 3.1148343433513848e-07
10.3103946637 3.1109666879114969e-07
10.3170205670 3.0960286454678357e-07
10.3236464703 3.0834653723340688e-07
10.3302723735 3.0304638166572735e-07
10.3368982768 2.9740458249297609e-07
10.3435241801 3.0034483371792534e-07
10.3501500834 2.9512382417910391e-07
10.3567759867 2.8969277065306419e-07
10.3634018899 2.8666444541953672e-07
10.3700277932 2.8842531414434515e-07
10.3766536965 2.8662970795332014e-07
10.3832795998 2.8152794743330730e-07
10.3899055031 2.7708662030985675e-07
10.3965314063 2.6826895756218226e-07
10.4031573096 2.7037592437196827e-07
10.4097832129 2.6945145461859886e-07
10.4164091162 2.6628439785486979e-07
10.4230350195 2.6857210142194197e-07
10.4296609227 2.6261659188537191e-07
10.4362868260 2.6313639851350554e-07
10.4429127293 2.6259044051675000e-07
10.4495386326 2.5398073239782100e-07
10.4561645359 2.5768248540134722e-07
10.4627904391 2.5665740589330766e-07
10.4694163424 2.5659897817124672e-07
10.4760422457 2.5336252454531360e-07
10.4826681490 2.4507547401289445e-07
10.4892940523 2.4801805875272135e-07
10.4959199555 2.4590902422464528e-07
10.5025458588 2.4723885651090059e-07
10.5091717621 2.4426393751401404e-07
10.5157976654 2.4424140272653920e-07
10.5224235686 2.4108217315720670e-07
10.5290494719 2.4107886336345786e-07
10.5356753752 2.3893523219550178e-07
10.5423012785 2.3660893619513051e-07
10.5489271818 2.3813776375608784e-07
10.5555530850 2.3854391250964164e-07
10.5621789883 2.3199991552328133e-07
10.5688048916 2.3303466797471253e-07
10.5754307949 2.3327834714218093e-07
10.5820566982 2.2752226560775008e-07
10.5886826014 2.2928065311731402e-07
10.5953085047 2.2620806494274111e-07
10.6019344080 2.2718355270800381e-07
10.6085603113 2.2300678237708404e-07
10.6151862146 2.2725733312935347e-07
10.6218121178 2.2480408458083783e-07
10.6284380211 2.2018738048526003e-07
10.6350639244 2.1906945100249582e-07
10.6416898277 2.1993387693524467e-07
10.6483157310 2.2035424691276372e-07
10.6549416342 2.1744825764052590e-07
10.6615675375 2.1732705208722764e-07
10.6681934408 2.1355953815996406e-07
10.6748193441 2.1165117435190120e-07
10.6814452474 2.1319261144129243e-07
10.6880711506 2.1324566724418656e-07
10.6946970539 2.1091962569033177e-07
10.7013229572 2.0921917788316425e-07
10.7079488605 2.0943460457557047e-07
10.7145747638 2.0332126196452991e-07
10.7212006670 2.0502773093892520e-07
10.7278265703 2.0703851138175929e-07
10.7344524736 2.0792268836278999e-07
10.7410783769 1.9978287395066272e-07
10.7477042802 2.0149307292247882e-07
10.7543301834 1.9909911291946140e-07
10.7609560867 1.9787885783810568e-07
10.7675819900 1.9974222390287577e-07
10.7742078933 2.0060828430520698e-07
10.7808337966 1.9896629834123104e-07
10.7874596998 1.9796523281086330e-07
10.7940856031 1.9306409730929524e-07
10.8007115064 1.9429771068416089e-07
10.8073374097 1.9423016027043518e-07
10.8139633130 1.9561252163073626e-07
10.8205892162 1.9511197873457326e-07
10.8272151195 1.8846644539936660e-07
10.8338410228 1.8816059337545028e-07
10.8404669261 1.8329340122565781e-07
10.8470928293 1.8961476083957590e-07
10.8537187326 1.8878690024888479e-07
10.8603446359 1.8496435538851020e-07
10.8669705392 1.8417087047672737e-07
10.8735964425 1.8403879177885355e-07
10.8802223457 1.8135762453681072e-07
10.8868482490 1.8338646501537832e-07
10.8934741523 1.8490979550476629e-07
10.9001000556 1.8151464191206336e-07
10.9067259589 1.8150020045245148e-07
10.9133518621 1.7728994680845842e-07
10.9199777654 1.8019703542103901e-07
10.9266036687 1.7763897376895184e-07
10.9332295720 1.7595521142791497e-07
10.9398554753 1.7775761465304763e-07
10.9464813785 1.7394214761368481e-07
10.9531072818 1.7486329282802650e-07
10.9597331851 1.7413121683467532e-07
10.9663590884 1.7367598445191629e-07
10.9729849917 1.6861535379493649e-07
10.9796108949 1.7017265847268886e-07
10.9862367982 1.6823873294920821e-07
10.9928627015 1.6827564156543156e-07
10.9994886048 1.6630752853453734e-07
11.0061145081 1.6791561086070834e-07
11.0127404113 1.6484638259975682e-07
11.0193663146 1.6632140863646021e-07
11.0259922179 1.6742213793383344e-07
11.0326181212 1.6488608695611476e-07
11.0392440245 1.6559109848184698e-07
11.0458699277 1.6402903686689290e-07
11.0524958310 1.6327834099165949e-07
11.0591217343 1.6188621377795961e-07
11.0657476376 1.6264600818878232e-07
11.0723735409 1.6122161573890855e-07
11.0789994441 1.6320831649954252e-07
11.0856253474 1.5927953262901575e-07
11.0922512507 1.5907998250862598e-07
11.0988771540 1.6266857319334893e-07
11.1055030573 1.6332570181506753e-07
11.1121289605 1.5859531925520803e-07
11.1187548638 1.5724592394757376e-07
11.1253807671 1.5705662796113681e-07
11.1320066704 1.5557741209446072e-07
11.1386325737 1.5910251207999720e-07
11.1452584769 1.5683896740035802e-07
11.1518843802 1.5840181918554312e-07
11.1585102835 1.5284521862165597e-07
11.1651361868 1.5658014626003056e-07
11.1717620901 1.5597864621041565e-07
11.1783879933 1.5469109104671329e-07
11.1850138966 1.5652133318124874e-07
11.1916397999 1.5447824293928102e-07
11.1982657032 1.5537263678694112e-07
11.2048916064 1.5623609466405265e-07
11.2115175097 1.5385153557610189e-07
11.2181434130 1.5883969282408008e-07
11.2247693163 1.5856947542592909e-07
11.2313952196 1.5862029978416804e-07
11.2380211228 1.6125877766381264e-07
11.2446470261 1.6107894571013328e-07
11.2512729294 1.6038227278339035e-07
11.2578988327 1.6620315856120431e-07
11.2645247360 1.6963352506857483e-07
11.2711506392 1.7669474102505086e-07
11.2777765425 1.8248756730312750e-07
11.2844024458 1.9837514500516981e-07
11.2910283491 2.0995935237079184e-07
11.2976542524 2.3124457998417410e-07
11.3042801556 2.6621150740099589e-07
11.3109060589 3.0362367407303526e-07
11.3175319622 3.6101256370041722e-07
11.3241578655 4.2608040228851439e-07
11.3307837688 4.9521565866868443e-07
11.3374096720 5.7613847860618877e-07
11.3440355753 6.8138848253956718e-07
11.3506614786 7.7276422385545877e-07
11.3572873819 8.5021002921044553e-07
11.3639132852 9.3524367052633968e-07
11.3705391884 9.9618732620903319e-07
11.3771650917 1.0265443055364142e-06
11.3837909950 1.0320341158377111e-06
11.3904168983 1.0589247708078606e-06
11.3970428016 9.9203867006181887e-07
11.4036687048 9.3074003240828819e-07
11.4102946081 8.6262790841182935e-07
11.4169205114 7.9121990041947551e-07
11.4235464147 6.8531524154202395e-07
11.4301723180 5.9669498709878423e-07
11.4367982212 5.0305733594126242e-07
11.4434241245 4.2513314547718937e-07
11.4500500278 3.5687105670994983e-07
11.4566759311 2.9847789509516976e-07
11.4633018344 2.5499511999107902e-07
11.4699277376 2.2157150090684338e-07
11.4765536409 1.9552629672820628e-07
11.4831795442 1.7250218992573588e-07
11.4898054475 1.5602529654826355e-07
11.4964313508 1.4716996279485522e-07
11.5030572540 1.3955719453120803e-07
11.5096831573 1.3244395034799533e-07
11.5163090606 1.2910894161835345e-07
11.5229349639 1.2698914505597678e-07
11.5295608671 1.2496527241603533e-07
11.5361867704 1.2058269604349011e-07
11.5428126737 1.2118071855003632e-07
11.5494385770 1.1918265301453555e-07
11.5560644803 1.1881244861728420e-07
11.5626903835 1.1716500777952728e-07
11.5693162868 1.1509265441960571e-07
11.5759421901 1.1474693148272104e-07
11.5825680934 1.1526039252822391e-07
11.5891939967 1.1330893718227370e-07
11.5958198999 1.1075286907553202e-07
11.6024458032 1.1079373202737927e-07
11.6090717065 1.1219888514236945e-07
11.6156976098 1.1019445419946962e-07
11.6223235131 1.0864574598576697e-07
11.6289494163 1.0875092227195676e-07
11.6355753196 1.0711081764568446e-07
11.6422012229 1.0571742804253856e-07
11.6488271262 1.0779796057195299e-07
11.6554530295 1.0500307873853035e-07
11.6620789327 1.0524610955575796e-07
11.6687048360 1.0176856393691896e-07
11.6753307393 1.0500349219855539e-07
11.6819566426 1.0494995586690972e-07
11.6885825459 1.0128366359009410e-07
11.6952084491 1.0208864772525628e-07
11.7018343524 1.0145022645774839e-07
11.7084602557 1.0025284014308969e-07
11.7150861590 1.0146020100121291e-07
11.7217120623 1.0085905764709857e-07
11.7283379655 9.9234663338094045e-08
11.7349638688 9.7492313306631070e-08
11.7415897721 9.7766058490204147e-08
11.7482156754 9.6885964529035418e-08
11.7548415787 9.8149561752210770e-08
11.7614674819 9.7345164771229337e-08
11.7680933852 9.5480173286429430e-08
11.7747192885 9.5523938773268450e-08
11.7813451918 9.5667038163880386e-08
11.7879710951 9.3070987585798622e-08
11.7945969983 9.3638514407974060e-08
11.8012229016 9.3036303076994065e-08
11.8078488049 9.2341175629773436e-08
11.8144747082 9.2227484403644172e-08
11.8211006115 9.2398570645923034e-08
11.8277265147 9.2469735262553623e-08
11.8343524180 9.1020747766543695e-08
11.8409783213 9.0454629546921633e-08
11.8476042246 9.0654131431724565e-08
11.8542301278 8.9321632312995627e-08
11.8608560311 9.1061897007155452e-08
11.8674819344 8.7798657087176595e-08
11.8741078377 8.9439403457439022e-08
11.8807337410 8.8755619545317864e-08
11.8873596442 8.9117581868971822e-08
11.8939855475 8.9133589880655087e-08
11.9006114508 8.6122443757790060e-08
11.9072373541 8.7206847360014634e-08
11.9138632574 8.6262200328400437e-08
11.9204891606 8.7053145354555632e-08
11.9271150639 8.6631662178065327e-08
11.9337409672 8.5498113596587118e-08
11.9403668705 8.5286663688453513e-08
11.9469927738 8.4301164119793707e-08
11.9536186770 8.4158036641860831e-08
11.9602445803 8.3699942248338575e-08
11.9668704836 8.3015686580403353e-08
11.9734963869 8.4095027341808703e-08
11.9801222902 8.2571889379928781e-08
11.9867481934 8.3034207886748533e-08
11.9933740967 8.1731542805730059e-08
12.0000000000 8.3033728367092598e-08
